product_id,product_name,category,subcategory,discounted_price,actual_price,rating,rating_count,sentiment_score,sentiment_category
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home & Kitchen,Kitchen & Home Appliances,8.3,18.625,4.1,925,0.5041666666666667,Positive
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN",Home & Kitchen,"Heating, Cooling & Air Quality",11.85,20.25,4.1,4370,0.2553768453768454,Positive
B08235JZFB,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",Home & Kitchen,Kitchen & Home Appliances,10.625,12.5,4.1,7619,0.29166666666666663,Positive
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home & Kitchen,Kitchen & Home Appliances,7.5,8.0,3.8,2593,0.18722222222222218,Positive
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home & Kitchen,"Heating, Cooling & Air Quality",46.3875,56.1875,4.3,356,0.21613493566618566,Positive
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home & Kitchen,Kitchen & Home Appliances,9.9875,37.4875,4.5,63,0.41156862745098044,Positive
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home & Kitchen,Kitchen & Home Appliances,12.25,12.25,4.2,4740,0.4,Positive
B08W9BK4MD,"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, Green",Home & Kitchen,Home Storage & Organization,4.3875,11.2375,3.9,296,0.3592434210526316,Positive
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",Home & Kitchen,Kitchen & Home Appliances,2.8625,6.2375,3.5,185,0.26823696145124715,Positive
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop",Home & Kitchen,Kitchen & Home Appliances,41.8625,49.9375,4.3,1954,0.24273809523809523,Positive
B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White",Home & Kitchen,"Heating, Cooling & Air Quality",68.7375,143.75,3.9,959,0.33499999999999996,Positive
B09DSQXCM8,"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)",Home & Kitchen,Kitchen & Home Appliances,3.7375,6.2375,3.9,1015,0.16616452991452993,Positive
B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)",Home & Kitchen,"Heating, Cooling & Air Quality",28.1125,44.375,4.0,3973,0.15425106837606836,Positive
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home & Kitchen,Kitchen & Home Appliances,8.7375,19.9875,4.7,2300,0.47333333333333333,Positive
B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home & Kitchen,"Heating, Cooling & Air Quality",15.4375,18.7375,4.1,203,0.14623456790123457,Positive
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home & Kitchen,Kitchen & Home Appliances,16.8625,37.4875,3.8,441,0.2395833333333333,Positive
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),Home & Kitchen,"Heating, Cooling & Air Quality",85.0,143.75,4.1,10308,0.4888888888888889,Positive
B07GWTWFS2,"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home & Kitchen,Kitchen & Home Appliances,21.2375,24.6875,4.1,4716,0.16714285714285715,Positive
B09KRHXTLN,"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Home & Kitchen,"Heating, Cooling & Air Quality",13.3625,21.2375,3.9,313,0.2206349206349206,Positive
B09H34V36W,"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White",Home & Kitchen,"Heating, Cooling & Air Quality",16.8625,31.1875,3.8,166,0.3266540404040404,Positive
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home & Kitchen,"Heating, Cooling & Air Quality",18.7375,43.75,4.1,303,0.23944444444444446,Positive
B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home & Kitchen,Kitchen & Home Appliances,26.15,57.5,4.3,562,0.23982323232323235,Positive
B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)",Home & Kitchen,Kitchen & Home Appliances,48.2375,128.6875,3.9,8095,0.3464583333333333,Positive
B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home & Kitchen,Kitchen & Home Appliances,6.2375,27.4875,2.8,109,0.14465454545454548,Positive
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home & Kitchen,"Heating, Cooling & Air Quality",22.55,29.75,4.0,15382,0.2388888888888889,Positive
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home & Kitchen,Kitchen & Home Appliances,81.5625,110.25,4.5,5137,0.35140039447731747,Positive
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home & Kitchen,Kitchen & Home Appliances,62.4875,312.4875,4.6,124,0.4777645502645502,Positive
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home & Kitchen,Kitchen & Home Appliances,14.8625,30.0,4.1,618,0.18500216450216456,Positive
B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home & Kitchen,"Heating, Cooling & Air Quality",32.375,52.5,4.1,63,0.221875,Positive
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Home & Kitchen,"Heating, Cooling & Air Quality",11.2375,19.9875,3.4,15,0.3573529411764706,Positive
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home & Kitchen,"Heating, Cooling & Air Quality",12.475,37.4875,4.6,9,0.587,Positive
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home & Kitchen,Home Storage & Organization,12.47575,16.025,4.2,7274,0.23308823529411768,Positive
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home & Kitchen,"Heating, Cooling & Air Quality",13.7375,24.875,3.9,5911,0.2571428571428572,Positive
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home & Kitchen,Kitchen & Home Appliances,74.9875,124.9875,4.2,170,0.4242156862745099,Positive
B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx",Home & Kitchen,Kitchen & Home Appliances,111.075,148.125,4.2,3065,0.21105384615384618,Positive
B08SKZ2RMG,"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)",Home & Kitchen,Kitchen & Home Appliances,5.9375,12.4875,4.1,1021,0.3091060606060606,Positive
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home & Kitchen,Kitchen & Home Appliances,62.4375,250.6125,4.8,3964,0.29011904761904767,Positive
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home & Kitchen,Kitchen & Home Appliances,174.9875,310.625,4.4,8948,0.41208333333333336,Positive
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home & Kitchen,Kitchen & Home Appliances,106.2375,206.125,4.3,97,0.30925287356321834,Positive
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home & Kitchen,Kitchen & Home Appliances,11.8625,12.1875,4.3,7223,0.3547619047619048,Positive
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446,Home & Kitchen,Home Storage & Organization,4.9375,6.2375,4.0,330,-0.03375,Negative
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home & Kitchen,Kitchen & Home Appliances,7.9375,7.9375,4.3,4570,0.29,Positive
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home & Kitchen,Kitchen & Home Appliances,8.9625,17.375,4.0,4867,0.47766666666666663,Positive
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",Home & Kitchen,Kitchen & Home Appliances,348.75,748.75,4.4,5298,0.18402013928100885,Positive
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home & Kitchen,Kitchen & Home Appliances,8.1125,8.375,4.1,7786,0.5435714285714285,Positive
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home & Kitchen,Kitchen & Home Appliances,2.4125,4.9875,3.6,37,0.24547619047619057,Positive
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home & Kitchen,"Heating, Cooling & Air Quality",16.2375,31.1875,2.0,2,0.755,Positive
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home & Kitchen,Kitchen & Home Appliances,30.6125,42.375,4.0,5206,0.38138888888888894,Positive
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)",Home & Kitchen,"Heating, Cooling & Air Quality",13.1125,31.2375,3.7,638,0.3625,Positive
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home & Kitchen,"Heating, Cooling & Air Quality",29.9875,52.5,3.8,397,0.024074074074074074,Positive
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home & Kitchen,Kitchen & Home Appliances,28.575,56.1875,3.9,326,0.20561670569867288,Positive
B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home & Kitchen,Kitchen & Home Appliances,6.2375,27.4875,3.1,3527,0.23733333333333337,Positive
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home & Kitchen,Kitchen & Home Appliances,5.3625,12.4875,3.0,617,0.10676190476190474,Positive
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home & Kitchen,Kitchen & Home Appliances,3.7375,7.4375,4.0,314,0.17953125,Positive
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home & Kitchen,Kitchen & Home Appliances,67.4375,249.875,4.4,535,0.129004329004329,Positive
B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home & Kitchen,Kitchen & Home Appliances,6.9875,12.625,4.1,17325,0.3296296296296297,Positive
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home & Kitchen,Kitchen & Home Appliances,8.25,13.75,3.6,91,0.16574074074074072,Positive
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home & Kitchen,Kitchen & Home Appliances,5.2375,12.4875,4.4,227,0.42583333333333334,Positive
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home & Kitchen,"Heating, Cooling & Air Quality",91.8625,136.25,4.2,11957,0.15420634920634924,Positive
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home & Kitchen,"Heating, Cooling & Air Quality",36.2375,50.0625,4.3,7140,0.23612745098039212,Positive
B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home & Kitchen,Kitchen & Home Appliances,22.4875,41.1875,3.8,687,0.2458140283140283,Positive
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home & Kitchen,Kitchen & Home Appliances,18.425,58.125,4.1,1045,0.3077777777777778,Positive
B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home & Kitchen,Kitchen & Home Appliances,199.9875,306.25,4.0,11206,0.1704816017316017,Positive
B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue",Home & Kitchen,"Heating, Cooling & Air Quality",45.5625,75.875,4.2,561,0.17578160243208785,Positive
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home & Kitchen,Kitchen & Home Appliances,4.6875,12.4875,3.6,1988,0.2907738095238095,Positive
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home & Kitchen,Kitchen & Home Appliances,37.2,49.3125,4.2,3740,0.30607142857142855,Positive
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home & Kitchen,Kitchen & Home Appliances,13.7375,18.7375,4.1,4401,0.34841856060606063,Positive
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home & Kitchen,Kitchen & Home Appliances,32.1875,83.75,4.2,611,0.22248542274052477,Positive
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home & Kitchen,Kitchen & Home Appliances,20.6125,35.0,3.9,2162,0.08194444444444444,Positive
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home & Kitchen,Kitchen & Home Appliances,9.9875,21.2375,4.0,97,0.34686507936507943,Positive
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home & Kitchen,Kitchen & Home Appliances,9.5625,12.125,4.2,6055,0.22435439560439555,Positive
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home & Kitchen,Kitchen & Home Appliances,12.4875,18.75,4.2,386,0.38348484848484854,Positive
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home & Kitchen,Kitchen & Home Appliances,7.3375,16.1875,4.1,557,0.17349999999999996,Positive
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home & Kitchen,Kitchen & Home Appliances,157.6125,299.9875,4.4,2288,0.37555555555555553,Positive
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home & Kitchen,Kitchen & Home Appliances,8.7375,10.625,4.1,1106,0.5138888888888888,Positive
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home & Kitchen,Kitchen & Home Appliances,47.4875,75.0,4.2,11935,0.3514285714285714,Positive
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home & Kitchen,"Heating, Cooling & Air Quality",8.0,12.75,4.1,5059,0.21666666666666667,Positive
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home & Kitchen,"Heating, Cooling & Air Quality",12.2375,24.9875,3.9,157,0.3062885154061625,Positive
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home & Kitchen,"Heating, Cooling & Air Quality",67.0625,93.0625,3.9,3584,-0.007809523809523797,Negative
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home & Kitchen,Kitchen & Home Appliances,39.9875,43.75,4.2,1899,0.2861181972789116,Positive
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home & Kitchen,Kitchen & Home Appliances,12.2375,17.4375,4.2,15252,0.19895833333333335,Positive
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home & Kitchen,"Heating, Cooling & Air Quality",11.6125,27.4875,3.7,4,0.5,Positive
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home & Kitchen,Kitchen & Home Appliances,46.375,54.125,3.7,1662,0.5799999999999998,Positive
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home & Kitchen,Kitchen & Home Appliances,25.4125,53.6875,3.4,422,0.15399659863945578,Positive
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home & Kitchen,"Heating, Cooling & Air Quality",118.6875,237.375,4.2,79,0.22747023809523806,Positive
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home & Kitchen,"Heating, Cooling & Air Quality",97.4875,156.25,4.0,5160,0.14516129032258066,Positive
B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home & Kitchen,Kitchen & Home Appliances,11.8625,29.8125,4.1,2311,0.16166666666666668,Positive
B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",Home & Kitchen,"Heating, Cooling & Air Quality",34.875,61.125,3.9,588,0.18648648648648647,Positive
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home & Kitchen,Kitchen & Home Appliances,8.0625,13.75,4.0,3271,0.43333333333333335,Positive
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home & Kitchen,Kitchen & Home Appliances,27.972625,48.7375,3.9,11004,0.7,Positive
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Home & Kitchen,"Heating, Cooling & Air Quality",108.7375,211.2375,4.2,3195,0.11183333333333334,Positive
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Home & Kitchen,"Heating, Cooling & Air Quality",537.375,949.875,4.3,3231,0.17271505376344087,Positive
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home & Kitchen,Kitchen & Home Appliances,10.3125,10.3125,4.0,3246,0.059562524196670553,Positive
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home & Kitchen,Kitchen & Home Appliances,2.0125,3.75,2.6,24,0.14375,Positive
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home & Kitchen,Kitchen & Home Appliances,8.7125,18.7375,3.8,144,0.08154761904761902,Positive
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home & Kitchen,Kitchen & Home Appliances,8.6,9.3375,4.5,2280,0.3887247474747475,Positive
B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home & Kitchen,"Heating, Cooling & Air Quality",27.4875,49.9875,3.5,340,0.2939835164835165,Positive
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home & Kitchen,"Heating, Cooling & Air Quality",85.625,149.875,3.9,144,0.29644927536231885,Positive
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home & Kitchen,"Heating, Cooling & Air Quality",33.7375,47.4875,4.0,727,0.11109686609686611,Positive
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home & Kitchen,Kitchen & Home Appliances,11.2375,24.9875,4.0,832,0.38224109224109226,Positive
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home & Kitchen,"Heating, Cooling & Air Quality",13.625,37.4875,3.5,57,0.5657142857142857,Positive
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home & Kitchen,Kitchen & Home Appliances,3.6875,7.4875,4.0,1644,0.2555555555555556,Positive
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home & Kitchen,Kitchen & Home Appliances,5.9875,24.9875,3.4,1066,0.06249999999999998,Positive
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home & Kitchen,"Heating, Cooling & Air Quality",36.8625,60.6125,4.2,7968,0.1784166666666667,Positive
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home & Kitchen,"Heating, Cooling & Air Quality",4.1875,6.375,3.8,3195,-0.11249999999999996,Negative
B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",Home & Kitchen,Kitchen & Home Appliances,3.6625,6.2375,4.1,1456,0.18554761904761904,Positive
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home & Kitchen,Kitchen & Home Appliances,7.4875,16.2375,4.2,590,0.185703125,Positive
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home & Kitchen,Kitchen & Home Appliances,6.2375,12.4875,4.3,1436,0.33333333333333337,Positive
B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",Home & Kitchen,Kitchen & Home Appliances,10.6125,14.875,4.2,4184,0.4345833333333333,Positive
B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",Home & Kitchen,Kitchen & Home Appliances,3.1125,5.0,4.1,693,0.16385683760683759,Positive
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home & Kitchen,Kitchen & Home Appliances,2.3125,7.4875,3.9,1306,0.22174242424242427,Positive
